Id,SalePrice
2735,126449.75876881497
2736,138399.12788383104
2737,117897.28189128391
2738,141890.9358029806
2739,164202.72532828822
2740,143341.9071771133
2741,133027.41229785592
2742,158047.4010490335
2743,148828.60514113947
2744,159382.4794650505
2745,155195.3690066219
2746,126700.1753861383
2747,141842.65565972312
2748,122551.48215964584
2749,126530.57630461668
2750,126940.53856112783
2751,129387.91076514772
2752,224435.98616420352
2753,159874.07810896108
2754,252960.31383694228
2755,132780.12573402273
2756,96036.74960603888
2757,76851.3371011552
2758,88486.77320692201
2759,149288.49565571794
2760,112504.54171450713
2761,134063.7635922339
2762,138241.6503143804
2763,218174.60750224607
2764,154668.7933675226
2765,314990.8015707084
2766,128137.52173224161
2767,77978.7607817488
2768,118982.19934214506
2769,121124.5682997745
2770,157865.8381562504
2771,112181.39638350897
2772,107214.55796646759
2773,148663.3993079085
2774,138666.09337968891
2775,118696.94725431509
2776,136834.5811639136
2777,138704.18099421292
2778,126213.78982442513
2779,106574.51650653564
2780,106129.02890282146
2781,99688.26885461534
2782,94942.35476113779
2783,87035.5714274462
2784,121969.59252074815
2785,125899.26845533527
2786,71664.66700146454
2787,128030.35192109841
2788,72389.78471452562
2789,168247.12480517838
2790,95906.71611095451
2791,104361.18772935259
2792,69319.29747540368
2793,154334.07759647677
2794,88609.74674177224
2795,114524.76945457514
2796,90687.03417212368
2797,223316.5886032782
2798,108686.83242122756
2799,114193.73932974853
2800,76367.52822122148
2801,113413.64432650793
2802,127598.26907110191
2803,175507.246184358
2804,130413.45172206018
2805,104400.39278940196
2806,82327.84132189017
2807,164861.4086296876
2808,142347.46079081824
2809,130387.89040224181
2810,131780.06720022822
2811,158872.13463345348
2812,166373.18993206866
2813,161973.0699642767
2814,163938.20724896854
2815,99632.44399652856
2816,252957.73321819777
2817,148531.6500329873
2818,132188.64283888545
2819,170003.8467604163
2820,130078.24905851886
2821,110023.79591107405
2822,197987.0796186518
2823,369424.8938443648
2824,169159.2768211381
2825,146954.95274989234
2826,132621.58231853115
2827,137319.9549690651
2828,229734.45929390143
2829,236876.81765739486
2830,240399.9632631365
2831,185020.6148714349
2832,258135.20002188452
2833,273682.19856071577
2834,210461.5243387182
2835,217943.83068053002
2836,188235.81057253914
2837,174746.5031575728
2838,150970.30315996704
2839,170327.91877284163
2840,203539.51596331928
2841,198409.5120975394
2842,229150.9015279485
2843,147536.71126183862
2844,167613.18733501612
2845,127967.50116167567
2846,200894.68495195088
2847,197277.96403479605
2848,226221.36266813212
2849,201153.1034035808
2850,288975.92426048085
2851,226499.30656506162
2852,237965.87267135334
2853,234762.62754011477
2854,141803.9207736171
2855,209773.43720948146
2856,197375.80279990679
2857,187197.34403857784
2858,206901.9376281203
2859,114709.19073970531
2860,124047.52502504487
2861,135651.5091482771
2862,200407.121292562
2863,135265.59307210593
2864,245663.8097228198
2865,142722.41888196426
2866,173347.11307528664
2867,97036.04365394852
2868,106547.11183151921
2869,109595.35726755955
2870,130437.37991565462
2871,84946.10557846205
2872,57478.79992457799
2873,103178.0554099406
2874,129446.42798548946
2875,127261.22929266535
2876,166704.96010621914
2877,131336.197208764
2878,152604.70773074165
2879,128570.61262879938
2880,100631.09415895112
2881,130629.45436097597
2882,148441.7495481783
2883,168441.7110600311
2884,182977.28844554472
2885,156640.25444241162
2886,219824.47164485822
2887,111293.46801185585
2888,130874.47771444914
2889,69053.45818355103
2890,81900.42423133939
2891,136018.3905755475
2892,71189.53392096829
2893,98972.80415348227
2894,68083.28525639123
2895,275742.16439470137
2896,259786.0519950806
2897,210434.0125615106
2898,166158.84629297335
2899,210006.68003772755
2900,167702.61803034792
2901,227118.35415273678
2902,198810.52757283315
2903,334381.5182314231
2904,338404.7663233173
2905,85665.97425419273
2906,219968.5531549925
2907,117246.1981742566
2908,130153.54899522151
2909,156697.67294962355
2910,86487.0900316611
2911,90010.17719401619
2912,145233.89067253078
2913,96033.73379736717
2914,86681.45295350136
2915,96006.7966542572
2916,94963.50063967303
2917,189483.83589438885
2918,112943.08566006852
2919,239111.96644544587
